steps,frequency_index,recurrence_modulus_minus_one,direct_modulus_minus_one,recurrence_phase_error_rad,direct_phase_error_rad,pi_constant_phase_bias_rad,double_cpu_pi_modulus_minus_one,double_cpu_pi_phase_error_rad,double_full_pi_modulus_minus_one,double_full_pi_phase_error_rad
255488,406468,0.006901460564585626,1.150019812712344e-08,-0.0017433939007561745,-7.051933700633967e-09,-0.0003000061392619258,-3.946953874844894e-12,-0.00030000612661296936,-9.328648964412878e-12,-2.0398939802030143e-10
256000,406980,0.00691550088257209,-2.3132269433290276e-09,-0.0017471347827609546,1.5901570387778987e-08,-0.00030038403652149384,-3.955835659041895e-12,-0.0003003840238475291,-9.34641253280688e-12,-2.0420027601211027e-10
256512,407492,0.006929452442971051,2.4254562580594552e-08,-0.0017500518293460908,1.4373473630192838e-08,-0.0003007619337810619,-3.962830064097034e-12,-0.0003007619210821621,-9.365064279620583e-12,-2.0441003550554567e-10
257024,408004,0.006943766662543371,1.0529559446581516e-08,-0.001753383971130687,6.114906303123435e-09,-0.00030113983104062994,-3.97193389289896e-12,-0.0003011398183163919,-9.382827848014585e-12,-2.0461772915653296e-10
257536,408516,0.006958218228728441,5.119563439848207e-09,-0.0017568598499837949,-4.5689462431428215e-10,-0.000301517728300198,-3.9789282979540985e-12,-0.00030151771554974034,-9.402145728643063e-12,-2.0482693387591743e-10
258048,409028,0.006972110361770145,-2.211063832024962e-08,-0.0017598855847030593,-2.2498865328346868e-10,-0.00030189562555976604,-3.985922703009237e-12,-0.00030189561278285305,-9.420797475456766e-12,-2.0503711510674995e-10
258560,409540,0.006985942408284096,7.189472128743546e-09,-0.0017631728992086094,-7.156092880907233e-09,-0.0003022735228193341,-3.996469821743176e-12,-0.0003022735100159343,-9.439782289177856e-12,-2.0524520976214817e-10
259072,410052,0.007000035903286239,6.380443728914997e-09,-0.0017669261309742822,-5.673665869091261e-09,-0.00030265142007890214,-4.005795695150027e-12,-0.00030265140725018754,-9.459544259016184e-12,-2.0545498245526348e-10
259584,410564,0.007015070411699353,2.775419671863233e-08,-0.0017703638869363849,-1.1601129879947207e-08,-0.0003030293173384702,-4.0144554347421035e-12,-0.00030302930448477394,-9.479639295761899e-12,-2.0566459071872296e-10
260096,411076,0.007029370779945365,1.6454535289867067e-08,-0.0017729581246240795,1.585496702542524e-08,-0.00030340721459803824,-4.021893929007092e-12,-0.000303407201717702,-9.498735131785452e-12,-2.0587350342048558e-10
260608,411588,0.007043510461397728,1.980641428644958e-09,-0.0017755346984047716,-2.0213009205763704e-09,-0.0003037851118576063,-4.029221400969618e-12,-0.00030378509895125793,-9.517386878599154e-12,-2.0608156401449207e-10
261120,412100,0.007057539469298213,-9.39107813735518e-09,-0.001779258812315482,1.0051250344232731e-08,-0.00030416300911717434,-4.0355496722099815e-12,-0.00030416299618521013,-9.537148848437482e-12,-2.0629042132528347e-10
261632,412612,0.007071555136553442,-2.4864222569753736e-08,-0.0017823780033633442,-7.466776137152496e-09,-0.0003045409063767424,-4.041544876542957e-12,-0.0003045408934198562,-9.554912416831485e-12,-2.064986176296337e-10
262144,413124,0.007084860723484576,1.1030580893134356e-08,-0.0017846440073264519,-1.338623204275916e-08,-0.00030491880363631044,-4.0497605269251835e-12,-0.0003049187906530642,-9.572675985225487e-12,-2.0670909413084248e-10
262656,413636,0.0070985934118898975,-2.9379185750855186e-08,-0.0017878222547189305,4.0177369570680584e-10,-0.0003052967008958785,-4.056754931980322e-12,-0.00030529668788787794,-9.59177182124904e-12,-2.0691781407573028e-10
263168,414148,0.007112242433641391,-2.050308567369541e-08,-0.001790466630055122,-6.320939768650496e-09,-0.00030567459815544653,-4.063416270128073e-12,-0.00030567458512129677,-9.609535389643042e-12,-2.071273895696527e-10
263680,414660,0.00712661051003316,8.941952067686998e-09,-0.0017943088544678887,-1.2868119127499716e-11,-0.0003060524954150146,-4.072187032022612e-12,-0.0003060524823556791,-9.628742247969058e-12,-2.0733632508636181e-10
264192,415172,0.00714066931792301,1.2816203209808918e-08,-0.0017981248795597604,1.9266319369966943e-08,-0.00030643039267458263,-4.0805137047073e-12,-0.0003064303795915819,-9.647282972480298e-12,-2.0754512149162295e-10
264704,415684,0.007154786136494673,2.544703447959762e-08,-0.0018017365770899858,4.686855369477346e-09,-0.0003068082899341507,-4.0885073104846015e-12,-0.0003068082768250126,-9.663603250942288e-12,-2.0775545876570405e-10
265216,416196,0.007168937434333111,-3.407708126790254e-08,-0.0018046002409477539,2.0806254724195004e-09,-0.00030718618719371873,-4.097833183891453e-12,-0.0003071861740575495,-9.680700685521515e-12,-2.0796410655981687e-10
265728,416708,0.007183877432440644,1.7752837422335688e-08,-0.001807412792861369,5.6236529067872574e-09,-0.0003075640844532868,-4.1059378119712164e-12,-0.0003075640712914428,-9.69724300858843e-12,-2.081736404549337e-10
266240,417220,0.007198886229083046,2.1698585817020444e-08,-0.0018106977764598582,-1.5756327640079545e-08,-0.00030794198171285483,-4.11315426163128e-12,-0.00030794196852460063,-9.717782134543995e-12,-2.0838329235051246e-10
266752,417732,0.007212685297565358,2.4195559111817033e-08,-0.0018141184035807502,1.3185164008732903e-08,-0.0003083198789724229,-4.120925822803656e-12,-0.0003083198657581009,-9.73476854682076e-12,-2.085927218852593e-10
267264,418244,0.007225986898307557,5.434986238839201e-09,-0.0018170524157140086,8.369412427557202e-10,-0.00030869777623199093,-4.1283643170686446e-12,-0.00030869776299231394,-9.753531315936925e-12,-2.088011480421699e-10
267776,418756,0.007240062377777079,-3.2344849132392994e-08,-0.001820392579623411,-2.637984183185185e-09,-0.000309075673491559,-4.136357922845946e-12,-0.0003090756602263669,-9.77273817426294e-12,-2.0900930816390728e-10
268288,419268,0.007253498827392013,7.958597336710227e-09,-0.0018236031029034599,-5.9110637771324965e-09,-0.00030945357075112703,-4.1457948185552596e-12,-0.0003094535574604981,-9.791834010286493e-12,-2.0921896189799406e-10
268800,419780,0.007267354930301728,-1.8070689944416074e-08,-0.001827217238416168,-1.222335998307761e-08,-0.0003098314680106951,-4.15112388907346e-12,-0.0003098314546948389,-9.811595980124821e-12,-2.0942746149656187e-10
269312,420292,0.007280027603606021,-2.8872895185827474e-09,-0.0018303430559271482,-1.3575538938315327e-09,-0.00031020936527026313,-4.158451361035986e-12,-0.00031020935193022794,-9.830913860753299e-12,-2.0963473587018419e-10
269824,420804,0.0072945847566061595,-4.6404089459883835e-09,-0.0018343138371503505,-3.392605048210815e-08,-0.0003105872625298312,-4.168998479769925e-12,-0.0003105872491642426,-9.848122317634989e-12,-2.09843709998061e-10
270336,421316,0.007307424041285149,2.4480092841727696e-08,-0.0018377652397998554,1.1058617216019146e-10,-0.00031096515978939923,-4.176547996337376e-12,-0.00031096514639865493,-9.866774064448691e-12,-2.1005416361942398e-10
270848,421828,0.007320845052689373,2.334310522655869e-09,-0.0018415997118897756,-1.2511841306305166e-09,-0.0003113430570489673,-4.185207735929453e-12,-0.00031134304363198724,-9.887424212706719e-12,-2.1026393344565278e-10
271360,422340,0.007334092454412744,-8.467956558178003e-09,-0.0018451073892134663,-8.795430762785967e-09,-0.00031172095430853533,-4.193201341706754e-12,-0.00031172094086594264,-9.906075959520422e-12,-2.1047353395847583e-10
271872,422852,0.007348939132742371,1.3405058396642744e-08,-0.001848577568705513,-2.9236613588467856e-08,-0.0003120988515681034,-4.201194947484055e-12,-0.00031209883809988807,-9.923950550216887e-12,-2.1068340133967294e-10
272384,423364,0.007363091361346941,1.857884002198773e-08,-0.0018524451948609688,1.913491849131892e-08,-0.00031247674882767143,-4.208966508656431e-12,-0.00031247673533370675,-9.94260229703059e-12,-2.1089302100840094e-10
272896,423876,0.007375730174166373,2.5467182362959306e-08,-0.0018558932630319083,-1.2369752867436986e-08,-0.0003128546460872395,-4.214850690686944e-12,-0.00031285463256617896,-9.959588709307354e-12,-2.1110188725244674e-10
273408,424388,0.007389868607891259,-2.563093770557856e-08,-0.0018591167118653183,-1.081880218361541e-08,-0.00031323254334680753,-4.224398608698721e-12,-0.00031323252980010736,-9.979128634540757e-12,-2.1131035341651117e-10
273920,424900,0.007403336367127977,2.7808965352704718e-08,-0.0018626559514452604,-4.932098991978135e-09,-0.0003136104406063756,-4.2345016382228096e-12,-0.0003136104270331261,-9.997891403656922e-12,-2.1151875084652622e-10
274432,425412,0.00741670508607406,-3.1145090506612405e-08,-0.0018659547540127658,1.3153685579302826e-09,-0.0003139883378659436,-4.243050355512423e-12,-0.00031398832426581186,-1.001587701665585e-11,-2.1172777230094618e-10
274944,425924,0.007430295491078098,1.538468752393385e-08,-0.0018700304821574077,-1.5603630564841827e-10,-0.0003143662351255117,-4.248823515240474e-12,-0.0003143662214996405,-1.003441774116709e-11,-2.119355416621525e-10
275456,426436,0.007444462963810405,-3.741559950753981e-09,-0.0018734628760008198,2.624010884014099e-08,-0.0003147441323850797,-4.257816321739938e-12,-0.00031474411873208216,-1.0052292331863555e-11,-2.1214446914779685e-10
275968,426948,0.00745774432327706,-2.889838102149156e-08,-0.0018767555717901572,-3.2416144350618525e-10,-0.0003151220296446478,-4.264699704492614e-12,-0.00031512201596523134,-1.0072609413214195e-11,-2.1235349427529497e-10
276480,427460,0.007472159055394778,-2.5439828021944777e-09,-0.0018801608785515868,-2.014257062611362e-08,-0.0003154999269042158,-4.271472064942827e-12,-0.0003154999131987405,-1.0092038316145135e-11,-2.125608469644683e-10
276992,427972,0.0074856984130340365,-7.93237830976068e-09,-0.0018832290956427688,-6.116343504318364e-09,-0.0003158778241637839,-4.279465670720128e-12,-0.00031587781043160583,-1.0111134152168688e-11,-2.1276940863448522e-10
277504,428484,0.007499148575632386,-3.914352653122677e-08,-0.0018860745268552846,-1.0075617140844082e-08,-0.0003162557214233519,-4.288458477219592e-12,-0.0003162557076666046,-1.0131229188914403e-11,-2.1297841756443153e-10
278016,428996,0.007513604208889912,7.23744086883471e-09,-0.0018895354942181518,-1.4846042814805898e-10,-0.00031663361868292,-4.297118216811668e-12,-0.00031663360490161104,-1.0148992757308406e-11,-2.1318782460203826e-10
278528,429508,0.0075261383108080615,3.247584778875989e-08,-0.0018934480345531317,3.9315889526848267e-10,-0.000317011515942488,-4.304778755681582e-12,-0.0003170115021364153,-1.0167644504122109e-11,-2.1339697583035182e-10
279040,430020,0.0075399039979549,-1.5252473173354986e-08,-0.0018963903209989936,-1.1143744630598176e-09,-0.0003173894132020561,-4.3115511161317954e-12,-0.00031738939936994657,-1.0186407273238274e-11,-2.136070893567449e-10
279552,430532,0.0075528172650556336,8.940993723172141e-09,-0.001899409069243472,4.429834182852598e-09,-0.0003177673104616241,-4.3191006326992465e-12,-0.0003177672966049361,-1.0204725953144589e-11,-2.1381612230187265e-10
280064,431044,0.007565622315293341,2.0741376394184385e-08,-0.0019014805332107523,-1.0366257568501221e-08,-0.0003181452077211922,-4.326539126964235e-12,-0.0003181451938377654,-1.0222489521538591e-11,-2.1402524024917366e-10
280576,431556,0.007578987345167265,2.3390884118512645e-08,-0.001905251930327247,1.504470403460244e-09,-0.0003185231049807602,-4.335531933463699e-12,-0.0003185230910720745,-1.0242473535981844e-11,-2.1423422573581313e-10
281088,432068,0.007593363922924201,2.1119001436531448e-08,-0.001908434296524689,4.021814467304262e-09,-0.00031890100224032827,-4.342526338518837e-12,-0.0003189009883061157,-1.026168039430786e-11,-2.144439646207816e-10
281600,432580,0.007606265626252329,1.4047008889406243e-08,-0.0019111916540120628,-1.110490968033166e-09,-0.0003192788994998963,-4.3505199442961384e-12,-0.000319278885539854,-1.02793329403994e-11,-2.146534681644614e-10
282112,433092,0.0076198773412956555,1.7366284188469194e-08,-0.0019142395304083057,8.90059274353648e-09,-0.00031965679675946437,-4.36073399612269e-12,-0.0003196567827738939,-1.0298095709515565e-11,-2.1486198305511888e-10
282624,433604,0.007634831195570291,1.513683733911364e-08,-0.0019176461225754939,7.71736087875085e-10,-0.0003200346940190324,-4.367617378875366e-12,-0.0003200346800077746,-1.031730256784158e-11,-2.1507138351654414e-10
283136,434116,0.007649076613613692,-7.97547095032769e-09,-0.0019205995076363668,-9.001711883974162e-09,-0.00032041259127860047,-4.376055073862517e-12,-0.0003204125772416753,-1.033673147077252e-11,-2.1527936891783085e-10
283648,434628,0.007661532867523579,-8.323602140869468e-09,-0.0019238410367345205,6.146663569288411e-10,-0.0003207904885381685,-4.3830494789176555e-12,-0.00032079047447633376,-1.0355938329098535e-11,-2.1548786230714885e-10
284160,435140,0.007675253805597748,8.107756244157827e-09,-0.001927241371591377,2.3613090798198715e-09,-0.00032116838579773657,-4.3901549062752565e-12,-0.00032116837170940483,-1.0374923142819625e-11,-2.1569639209720362e-10
284672,435652,0.007688594605887555,-2.4165886958193994e-08,-0.0019302352309574719,-2.013265918358481e-09,-0.0003215462830573046,-4.399036690472258e-12,-0.00032154626894379543,-1.039279773351609e-11,-2.159059572686726e-10
285184,436164,0.0077025459853730105,-2.6247459206096835e-08,-0.0019332392886487217,2.0854463005711725e-09,-0.00032192418031687267,-4.406697229342171e-12,-0.000321924166178267,-1.041355890407658e-11,-2.1611497068972127e-10
285696,436676,0.00771616500277994,-1.0145789541837757e-08,-0.001935142076015242,5.483869934263593e-09,-0.0003223020775764407,-4.416911281168723e-12,-0.0003223020634120128,-1.0434098030032146e-11,-2.163239136762575e-10
286208,437188,0.007729894166895734,7.732561257967063e-10,-0.001939364288730039,-1.1161962389303055e-09,-0.00032267997483600877,-4.424682842341099e-12,-0.0003226799606460687,-1.0454193066777862e-11,-2.165319274725719e-10
286720,437700,0.007743481077615355,1.407032712563705e-08,-0.0019419027405262977,-1.8706847175816545e-08,-0.0003230578720955768,-4.432454403513475e-12,-0.00032305785788119313,-1.0473621969708802e-11,-2.1673942818489464e-10
287232,438212,0.007756968525610919,-1.1141882971799077e-09,-0.0019450180445396194,-1.6398511964817902e-09,-0.00032343576935514487,-4.439559830871076e-12,-0.00032343575511421785,-1.0491385538102804e-11,-2.1694828500367547e-10
287744,438724,0.007770212836922585,-9.25018284192447e-09,-0.001948178199310505,2.4581523027533492e-08,-0.0003238136666147129,-4.4472203697409896e-12,-0.0003238136523484473,-1.0508371950379569e-11,-2.1715729400477506e-10
288256,439236,0.007783787910631279,2.604767956881915e-08,-0.0019525221107240505,-2.628270770392966e-10,-0.00032419156387428097,-4.457878510777391e-12,-0.0003241915495828668,-1.0526690630285884e-11,-2.1736840375815814e-10
288768,439748,0.007796317489963789,3.927286940097474e-09,-0.0019563277335098604,3.739621392488155e-09,-0.000324569461133849,-4.4644288266226795e-12,-0.00032456944681739794,-1.0544787265587274e-11,-2.1757817710569826e-10
289280,440260,0.007809997915423805,3.6080365362067823e-09,-0.001959357205557609,-2.3936066024170727e-09,-0.00032494735839341707,-4.474642878449231e-12,-0.0003249473440522057,-1.056443821312314e-11,-2.1778582803789537e-10
289792,440772,0.007825154049912353,-1.794512283215255e-08,-0.0019622342768055396,1.9772388317080833e-08,-0.0003253252556529851,-4.481970350411757e-12,-0.0003253252412859388,-1.0581091558492517e-11,-2.1799610720470237e-10
290304,441284,0.00783874539261653,1.921956971351335e-08,-0.001964749515602941,-1.314329126437108e-09,-0.00032570315291255317,-4.490297023096446e-12,-0.0003257031385186242,-1.0599077171491444e-11,-2.1820557204992549e-10
290816,441796,0.00784956780518642,-1.4352721788846168e-08,-0.001968459231165783,-5.9028788652453765e-09,-0.0003260810501721212,-4.498623695781134e-12,-0.00032608103575217995,-1.0619727319749472e-11,-2.1841281276480038e-10
291328,442308,0.007863507999524622,1.453035602949626e-08,-0.0019721294572002126,2.1886848174866922e-08,-0.00032645894743168927,-4.505618100836273e-12,-0.0003264589329876907,-1.0636491687421312e-11,-2.1862327637417905e-10
291840,442820,0.007876981088795088,-2.6934080188389942e-08,-0.001974668980012768,9.332257961700775e-10,-0.0003268368446912573,-4.512834550496336e-12,-0.00032683683022292497,-1.0656364679562103e-11,-2.1883151502285956e-10
292352,443332,0.007890638847744658,2.748244298800273e-09,-0.0019781455328346186,3.296311968507697e-08,-0.00032721474195082536,-4.52049508936625e-12,-0.00032721472745705774,-1.0675349493283193e-11,-2.1903980691160756e-10
292864,443844,0.007902609166010155,6.77047973240974e-09,-0.001981686352939934,-1.285091427753055e-09,-0.0003275926392103934,-4.528710739748476e-12,-0.0003275926246928712,-1.0695222485423983e-11,-2.1924908637118972e-10
293376,444356,0.007916370100675696,-2.1997703436582583e-08,-0.0019848262569789393,6.334258353536536e-09,-0.00032797053646996146,-4.537481501643015e-12,-0.000327970521927699,-1.0712652986910598e-11,-2.1945915509034784e-10
293888,444868,0.00793028655013428,1.144708994260668e-09,-0.0019883844554600943,-2.565472632948708e-10,-0.0003283484337295295,-4.546918397352329e-12,-0.00032834841916001774,-1.0731637800631688e-11,-2.196682553943572e-10
294400,445380,0.007944049595560498,1.066836752272593e-08,-0.001991902617313508,-1.4416488345121819e-08,-0.00032872633098909756,-4.55402382470993e-12,-0.00032872631639386385,-1.0751288748167553e-11,-2.1987826385217957e-10
294912,445892,0.007957119501574184,-2.503312213075759e-08,-0.0019946432775715924,3.429834414388941e-09,-0.0003291042282486656,-4.562350497394618e-12,-0.00032910421362721876,-1.0770717651098494e-11,-2.200879443785906e-10
295424,446404,0.007971214276674354,-2.099110774089752e-08,-0.0019980741438251045,1.728383092671639e-08,-0.00032948212550823366,-4.569455924752219e-12,-0.00032948211086106477,-1.0791256777054059e-11,-2.202966988767178e-10
295936,446916,0.007984400869656127,-6.023139320632254e-09,-0.0020015309253446916,-8.281527309979548e-09,-0.0003298600227678017,-4.5774495305295204e-12,-0.0003298600080944234,-1.0810907724589924e-11,-2.205087347602609e-10
296448,447428,0.007997950568459755,7.894470854807878e-09,-0.002004776279631572,4.885783663292178e-10,-0.00033023792002736976,-4.582556556442796e-12,-0.000330237905328032,-1.0829004359891314e-11,-2.2071727016173483e-10
296960,447940,0.008011063672264784,-2.6825937360364094e-08,-0.0020078247900075113,-1.152142699827888e-08,-0.0003306158172869378,-4.59110527373241e-12,-0.0003306158025625054,-1.0848433262822255e-11,-2.2092880419165417e-10
297472,448452,0.008025317141743704,-2.164264523152326e-08,-0.0020109569168443794,1.3561493110123051e-08,-0.00033099371454650586,-4.597433544972773e-12,-0.0003309936997963256,-1.0866973987333495e-11,-2.2113730373359283e-10
297984,448964,0.008038769643004207,-2.1359787050201362e-08,-0.002013757711314562,2.38543615338539e-09,-0.0003313716118060739,-4.605427150750074e-12,-0.0003313715970299946,-1.088573675644966e-11,-2.2134611292801245e-10
298496,449476,0.0080525479080642,4.4553805089719845e-09,-0.002017679110439735,1.1909543190360514e-09,-0.00033174950906564196,-4.6138648457372256e-12,-0.00033174949426416714,-1.0904055436355975e-11,-2.215551190361332e-10
299008,449988,0.008067210155763282,1.0254092686068361e-08,-0.002020673429742093,-1.6836443661728438e-08,-0.00033212740632521,-4.622413563026839e-12,-0.00033212739149867976,-1.092148593784259e-11,-2.2176529326786074e-10
299520,450500,0.008081094582280901,-2.1303610542311446e-08,-0.0020244229884710044,5.210715267245417e-10,-0.00033250530358477806,-4.6310733026189155e-12,-0.0003325052887312041,-1.0938916439329205e-11,-2.2197510316069133e-10
300032,451012,0.008094380619682928,1.1752934625519629e-08,-0.002027813035098593,-1.4327213389230352e-08,-0.0003328832008443461,-4.640621220630692e-12,-0.00033288318596442877,-1.0958345342260145e-11,-2.2218505845504838e-10
300544,451524,0.00810844570438607,2.411104005339837e-08,-0.002030947622733779,4.563590624493949e-09,-0.00033326109810391416,-4.648170737198143e-12,-0.0003332610831977067,-1.097755220058616e-11,-2.2239175879769906e-10
301056,452036,0.008123092734202197,-5.060648788912658e-09,-0.002034700152512044,-3.0658896470869483e-08,-0.0003336389953634822,-4.655942298370519e-12,-0.0003336389804330933,-1.0996870081214638e-11,-2.2260119728721564e-10
301568,452548,0.008137098152852351,2.0582816340208865e-08,-0.002037887173305586,1.0806958647702701e-09,-0.00033401689262305026,-4.66393590414782e-12,-0.0003340168776675703,-1.1014078538096328e-11,-2.228105908737618e-10
302080,453060,0.00815019078286805,7.462475082320452e-11,-0.002040802896229991,1.0277653499384758e-08,-0.0003343947898826183,-4.671152353807884e-12,-0.0003343947749021292,-1.1032619262607568e-11,-2.2301899488741275e-10
302592,453572,0.008163333934892325,1.0082953583179233e-08,-0.002043523178602211,-1.0498897985066236e-08,-0.00033477268714218636,-4.67892391498026e-12,-0.00033477267213379735,-1.1052603277050821e-11,-2.2322777537589533e-10
303104,454084,0.008177082692716109,2.4943467513693918e-08,-0.0020466760701595694,-4.0625731455126065e-09,-0.0003351505844017544,-4.685585253128011e-12,-0.00033515056936704715,-1.1070366845444823e-11,-2.234375473373063e-10
303616,454596,0.008190483336086407,1.3455712988275081e-08,-0.002049601668983525,1.583993285299939e-08,-0.00033552848166132246,-4.693245791997924e-12,-0.00033552846659991797,-1.1087464280024051e-11,-2.2364426806722843e-10
304128,455108,0.008203720340597354,-2.357859174573207e-08,-0.002053364815935205,2.1610785506169126e-09,-0.0003359063789208905,-4.700906330867838e-12,-0.000335906363835136,-1.1106560116047604e-11,-2.2385308023165428e-10
304640,455620,0.008217472044404595,1.3577464486047575e-08,-0.002057606173263382,-1.1049242288609542e-08,-0.00033628427618045856,-4.708011758225439e-12,-0.0003362842610686869,-1.1127987420422869e-11,-2.2406071323812239e-10
305152,456132,0.008230710897937588,-7.444628469244208e-09,-0.002060561290549445,3.709906575551547e-09,-0.0003366621734400266,-4.715339230187965e-12,-0.0003366621583025626,-1.114697223414396e-11,-2.242686222778118e-10
305664,456644,0.008245129165616483,-3.601192233304573e-09,-0.002064357678343107,1.476239360752913e-09,-0.00033704007069959466,-4.7229997690578784e-12,-0.00033704005553700673,-1.1164180691025649e-11,-2.244785163946215e-10
306176,457156,0.008258131865990448,-5.146816306478286e-10,-0.0020678833716075485,1.855000210984031e-09,-0.0003374179679591627,-4.732658709372117e-12,-0.00033741795277200876,-1.1181833237117189e-11,-2.246869783298556e-10
306688,457668,0.00827303057304718,-3.141857840560647e-08,-0.002071536205661931,-5.329089766188438e-09,-0.00033779586521873075,-4.7415404935691186e-12,-0.00033779585000763226,-1.1201040095443204e-11,-2.2489570833959398e-10
307200,458180,0.008286914873308682,1.5737637859558617e-09,-0.0020757601699257404,-6.625697710183178e-09,-0.0003381737624782988,-4.748756943229182e-12,-0.00033817374724067633,-1.1220468998374145e-11,-2.2510468460868633e-10
307712,458692,0.008300477386601113,-1.646139369260169e-08,-0.0020793632451385742,-7.00947712813391e-09,-0.00033855165973786685,-4.7585269058458834e-12,-0.00033855164447452906,-1.123878767828046e-11,-2.2531575657116026e-10
308224,459204,0.008313365831651875,-1.0404094918925466e-08,-0.0020831197951217367,3.998421345268802e-09,-0.0003389295569974349,-4.766631533925647e-12,-0.000338929541709665,-1.125688431358185e-11,-2.2552386793111198e-10
308736,459716,0.008327126414534591,-1.6075132003301462e-08,-0.0020863000688569884,-4.025408166738215e-09,-0.00033930745425700295,-4.774736162005411e-12,-0.0003393074389424706,-1.1275758105000477e-11,-2.2573413431996052e-10
309248,460228,0.008339486895070802,-7.853144801117651e-10,-0.002090016732329821,-6.180810059454171e-09,-0.000339685351516571,-4.782285678572862e-12,-0.0003396853361757772,-1.1296408253258505e-11,-2.2594338162068826e-10
309760,460740,0.008352033145002435,9.026855707361392e-09,-0.0020939249677924348,2.9274529747773105e-09,-0.00034006324877613905,-4.78883599441815e-12,-0.0003400632334122923,-1.131428284395497e-11,-2.2615357869461158e-10
310272,461252,0.008365628890089738,-2.3578220598174937e-08,-0.0020970707996091115,-6.976492239141819e-09,-0.0003404411460357071,-4.7947201764486636e-12,-0.000340441130646232,-1.133282356846621e-11,-2.2636133476972453e-10
310784,461764,0.00837871800512624,1.2584719932817734e-08,-0.0020996768304653176,9.901024458777461e-10,-0.00034081904329527515,-4.804046049855515e-12,-0.0003408190278800984,-1.1352141449094688e-11,-2.265716996302923e-10
311296,462276,0.008393290326184522,8.63015259255917e-09,-0.002102621134910925,1.5028782401773172e-09,-0.0003411969405548432,-4.811817611027891e-12,-0.0003411969251147748,-1.1369238883673916e-11,-2.2678058032463253e-10
311808,462788,0.008407746016991569,5.269817249242692e-09,-0.0021064401356219566,1.340343965587264e-10,-0.00034157483781441125,-4.821365529039667e-12,-0.00034157482234937423,-1.138800165279008e-11,-2.2699001263024803e-10
312320,463300,0.008421938993653066,-1.236553270889118e-08,-0.002109385622068859,-1.4484805238570796e-08,-0.0003419527350739793,-4.828581978699731e-12,-0.00034195271958479813,-1.1403766819739758e-11,-2.272000823492612e-10
312832,463812,0.008435115266348658,-1.4550423199644058e-08,-0.002112569774854185,-7.417209081844117e-09,-0.00034233063233354735,-4.833355937705619e-12,-0.00034233061681894104,-1.1421308343528835e-11,-2.2740914508555078e-10
313344,464324,0.008449989161025018,-4.3009862338294624e-09,-0.0021159215841848778,3.703430765066397e-08,-0.0003427085295931154,-4.83912909743367e-12,-0.00034270851405270296,-1.1440737246459776e-11,-2.2762007579217377e-10
313856,464836,0.00846474932781116,3.2586765286168884e-08,-0.002119098512435691,-5.482169053979889e-09,-0.00034308642685268345,-4.847344747815896e-12,-0.0003430864112877996,-1.1460166149390716e-11,-2.2782850220307957e-10
314368,465348,0.008479532206356222,-2.554842193358553e-08,-0.0021223688945011107,8.025745071264693e-09,-0.0003434643241122515,-4.855560398198122e-12,-0.0003434643085217199,-1.1478151762389643e-11,-2.2803765729398287e-10
314880,465860,0.00849361274669902,-2.0067856487671065e-08,-0.002125413091125986,-1.3009278425624823e-08,-0.00034384222137181955,-4.863442981672961e-12,-0.00034384220575579155,-1.1496137375388571e-11,-2.282460302876432e-10
315392,466372,0.008508301517976102,1.0895762958540445e-08,-0.0021281890186730756,-8.606550385081859e-10,-0.0003442201186313876,-4.870548409030562e-12,-0.0003442201029886313,-1.1513678899177648e-11,-2.284572627241546e-10
315904,466884,0.008522713386773129,-2.5678759008052054e-08,-0.002131062681336634,-1.0864703021483071e-08,-0.00034459801589095565,-4.877875880993088e-12,-0.00034459800022173365,-1.1534995181250451e-11,-2.2866723360558546e-10
316416,467396,0.008536510840833289,1.1712609548908404e-08,-0.0021342529519651626,-6.520253825225958e-09,-0.0003449759131505237,-4.886091531375314e-12,-0.00034497589745689767,-1.1553091816551841e-11,-2.2887609638536955e-10
316928,467908,0.008550783210147017,1.7429247156641736e-08,-0.002136822802076545,-1.0658667270136217e-08,-0.00034535381041009175,-4.894973315572315e-12,-0.00034535379469121725,-1.1571521518760619e-11,-2.290865395380941e-10
317440,468420,0.008564574308198125,2.8777286331660434e-08,-0.002140109674067098,-2.1399523894934864e-10,-0.0003457317076696598,-4.901634653720066e-12,-0.0003457316919262193,-1.159095042169156e-11,-2.292954939627959e-10
317952,468932,0.008578367221439231,2.6486227877597912e-08,-0.00214337977186638,1.508263834321604e-08,-0.00034610960492922785,-4.908962125682592e-12,-0.0003461095891609681,-1.1609602168505262e-11,-2.2950417128975686e-10
318464,469444,0.008592373649955576,2.959978773198202e-08,-0.0021474966899988394,5.7020384563565314e-11,-0.0003464875021887959,-4.916955731459893e-12,-0.0003464874863930866,-1.162714369229434e-11,-2.2971300325033423e-10
318976,469956,0.008606576791243326,1.4043028073729147e-08,-0.0021502488431617366,-3.0349664013286244e-08,-0.00034686539944836395,-4.924172181119957e-12,-0.0003468653836266856,-1.1643019881546479e-11,-2.2992173077575218e-10
319488,470468,0.008622084373041572,-1.020249207339674e-08,-0.002153584735997705,-6.687205946937147e-09,-0.000347243296707932,-4.93094454157017e-12,-0.0003472432808609771,-1.1662781851384807e-11,-2.3013013184536787e-10
320000,470980,0.008636509023127514,-1.2347509348309416e-08,-0.002156654757492863,1.705480258892424e-08,-0.00034762119396750005,-4.939937348069634e-12,-0.00034762117809544795,-1.1683431999642835e-11,-2.3033990669687934e-10
