index,psd,reference,boundary,stable,reference_edge,possible_min,possible_max,uncertainty_aware_comparison,old_edge,old_point_estimate_shift,current_edge,current_point_estimate_shift,ideal_public_rounding_edge,ideal_public_rounding_point_estimate_shift
75,proposed,input_power,13,True,1035238,1035238,1035238,current_closer,1035280,42,1035238,0,1035238,0
75,proposed,input_power,14,True,1040006,1040006,1040006,current_closer,1040027,21,1040006,0,1040006,0
75,proposed,input_power,15,True,1044435,1044435,1044435,current_closer,1044447,12,1044435,0,1044435,0
76,proposed,input_power,1,True,28516,28516,28516,current_closer,28496,-20,28516,0,28516,0
76,proposed,input_power,2,True,37591,37591,37591,current_closer,37554,-37,37591,0,37591,0
76,proposed,input_power,3,True,45601,45601,45601,current_closer,45538,-63,45601,0,45601,0
76,proposed,input_power,4,True,53810,53810,53810,current_closer,53725,-85,53810,0,53810,0
76,proposed,input_power,5,True,63912,63912,63912,current_closer,63756,-156,63912,0,63912,0
76,proposed,input_power,6,True,76528,76528,76528,current_closer,76285,-243,76528,0,76528,0
76,proposed,input_power,7,True,94671,94671,94671,current_closer,94252,-419,94671,0,94671,0
76,proposed,input_power,8,True,126306,126306,126306,current_closer,125264,-1042,126306,0,126306,0
76,proposed,input_power,9,True,411022,411022,411022,current_closer,338924,-72098,411024,2,411024,2
76,proposed,input_power,10,True,1010252,1010252,1010252,current_closer,1010515,263,1010252,0,1010252,0
76,proposed,input_power,11,True,1022045,1022045,1022045,current_closer,1022165,120,1022045,0,1022045,0
76,proposed,input_power,12,True,1029522,1029522,1029522,current_closer,1029592,70,1029522,0,1029522,0
76,proposed,input_power,13,True,1035281,1035281,1035281,current_closer,1035317,36,1035281,0,1035281,0
76,proposed,input_power,14,True,1040028,1040028,1040028,current_closer,1040050,22,1040028,0,1040028,0
76,proposed,input_power,15,True,1044447,1044447,1044447,current_closer,1044458,11,1044447,0,1044447,0
77,proposed,input_power,1,True,28529,28529,28529,current_closer,28509,-20,28529,0,28529,0
77,proposed,input_power,2,True,37613,37613,37613,current_closer,37578,-35,37613,0,37613,0
77,proposed,input_power,3,True,45640,45640,45640,current_closer,45578,-62,45640,0,45640,0
77,proposed,input_power,4,True,53862,53862,53862,current_closer,53778,-84,53862,0,53862,0
77,proposed,input_power,5,True,64002,64002,64002,current_closer,63852,-150,64002,0,64002,0
77,proposed,input_power,6,True,76673,76673,76673,current_closer,76430,-243,76673,0,76673,0
77,proposed,input_power,7,True,94923,94923,94923,current_closer,94510,-413,94923,0,94923,0
77,proposed,input_power,8,True,126941,126941,126941,current_closer,125896,-1045,126941,0,126941,0
77,proposed,input_power,9,True,533095,533095,533095,current_closer,940220,407125,533090,-5,533090,-5
77,proposed,input_power,10,True,1010472,1010472,1010472,current_closer,1010724,252,1010472,0,1010472,0
77,proposed,input_power,11,True,1022155,1022155,1022155,current_closer,1022267,112,1022155,0,1022155,0
77,proposed,input_power,12,True,1029591,1029591,1029591,current_closer,1029662,71,1029591,0,1029591,0
77,proposed,input_power,13,True,1035318,1035318,1035318,current_closer,1035354,36,1035318,0,1035318,0
77,proposed,input_power,14,True,1040052,1040052,1040052,current_closer,1040075,23,1040052,0,1040052,0
77,proposed,input_power,15,True,1044460,1044460,1044460,current_closer,1044471,11,1044460,0,1044460,0
78,proposed,input_power,1,True,28545,28545,28545,current_closer,28524,-21,28545,0,28545,0
78,proposed,input_power,2,True,37641,37641,37641,current_closer,37605,-36,37641,0,37641,0
78,proposed,input_power,3,True,45689,45689,45689,current_closer,45625,-64,45689,0,45689,0
78,proposed,input_power,4,True,53928,53928,53928,current_closer,53842,-86,53928,0,53928,0
78,proposed,input_power,5,True,64119,64119,64119,current_closer,63967,-152,64119,0,64119,0
78,proposed,input_power,6,True,76876,76876,76876,current_closer,76614,-262,76876,0,76876,0
78,proposed,input_power,7,True,95232,95232,95232,current_closer,94822,-410,95232,0,95232,0
78,proposed,input_power,8,True,127726,127726,127726,current_closer,126687,-1039,127726,0,127726,0
78,proposed,input_power,9,True,938765,938765,938765,current_closer,954471,15706,938766,1,938766,1
78,proposed,input_power,10,True,1010719,1010719,1010719,current_closer,1010952,233,1010719,0,1010719,0
78,proposed,input_power,11,True,1022267,1022267,1022267,current_closer,1022381,114,1022267,0,1022267,0
78,proposed,input_power,12,True,1029662,1029662,1029662,current_closer,1029732,70,1029662,0,1029662,0
78,proposed,input_power,13,True,1035355,1035355,1035355,current_closer,1035393,38,1035355,0,1035355,0
78,proposed,input_power,14,True,1040076,1040076,1040076,current_closer,1040098,22,1040076,0,1040076,0
78,proposed,input_power,15,True,1044471,1044471,1044471,current_closer,1044482,11,1044471,0,1044471,0
79,proposed,input_power,1,True,28561,28561,28561,current_closer,28540,-21,28561,0,28561,0
79,proposed,input_power,2,True,37670,37670,37670,current_closer,37632,-38,37670,0,37670,0
79,proposed,input_power,3,True,45736,45736,45736,current_closer,45674,-62,45736,0,45736,0
79,proposed,input_power,4,True,53990,53990,53990,current_closer,53909,-81,53990,0,53990,0
79,proposed,input_power,5,True,64228,64228,64228,current_closer,64084,-144,64228,0,64228,0
79,proposed,input_power,6,True,77057,77057,77057,current_closer,76817,-240,77057,0,77057,0
79,proposed,input_power,7,True,95558,95558,95558,current_closer,95122,-436,95558,0,95558,0
79,proposed,input_power,8,True,128499,128499,128499,current_closer,127449,-1050,128499,0,128499,0
79,proposed,input_power,9,True,953813,953813,953813,current_closer,961104,7291,953813,0,953813,0
79,proposed,input_power,10,True,1010944,1010944,1010944,current_closer,1011173,229,1010944,0,1010944,0
79,proposed,input_power,11,True,1022381,1022381,1022381,current_closer,1022504,123,1022381,0,1022381,0
79,proposed,input_power,12,True,1029734,1029734,1029734,current_closer,1029800,66,1029734,0,1029734,0
79,proposed,input_power,13,True,1035395,1035395,1035395,current_closer,1035436,41,1035395,0,1035395,0
79,proposed,input_power,14,True,1040100,1040100,1040100,current_closer,1040122,22,1040100,0,1040100,0
79,proposed,input_power,15,True,1044482,1044482,1044482,current_closer,1044493,11,1044482,0,1044482,0
80,proposed,input_power,1,True,28583,28583,28583,current_closer,28562,-21,28583,0,28583,0
80,proposed,input_power,2,True,37711,37711,37711,current_closer,37671,-40,37711,0,37711,0
80,proposed,input_power,3,True,45803,45803,45803,current_closer,45738,-65,45803,0,45803,0
80,proposed,input_power,4,True,54082,54082,54082,current_closer,53993,-89,54082,0,54082,0
80,proposed,input_power,5,True,64380,64380,64380,current_closer,64232,-148,64380,0,64380,0
80,proposed,input_power,6,True,77298,77298,77298,current_closer,77063,-235,77298,0,77298,0
80,proposed,input_power,7,True,95961,95961,95961,current_closer,95567,-394,95961,0,95961,0
80,proposed,input_power,8,True,129603,129603,129603,current_closer,128519,-1084,129603,0,129603,0
80,proposed,input_power,9,True,962558,962558,962558,current_closer,966970,4412,962558,0,962558,0
80,proposed,input_power,10,True,1011220,1011220,1011220,current_closer,1011451,231,1011220,0,1011220,0
80,proposed,input_power,11,True,1022518,1022518,1022518,current_closer,1022621,103,1022518,0,1022518,0
80,proposed,input_power,12,True,1029804,1029804,1029804,current_closer,1029867,63,1029804,0,1029804,0
80,proposed,input_power,13,True,1035436,1035436,1035436,current_closer,1035476,40,1035436,0,1035436,0
80,proposed,input_power,14,True,1040121,1040121,1040121,current_closer,1040142,21,1040121,0,1040121,0
80,proposed,input_power,15,True,1044492,1044492,1044492,current_closer,1044502,10,1044492,0,1044492,0
81,proposed,input_power,1,True,28605,28605,28605,current_closer,28584,-21,28605,0,28605,0
81,proposed,input_power,2,True,37751,37751,37751,current_closer,37712,-39,37751,0,37751,0
81,proposed,input_power,3,True,45870,45870,45870,current_closer,45804,-66,45870,0,45870,0
81,proposed,input_power,4,True,54234,54234,54234,current_closer,54084,-150,54234,0,54234,0
81,proposed,input_power,5,True,64521,64521,64521,current_closer,64383,-138,64521,0,64521,0
81,proposed,input_power,6,True,77539,77539,77539,current_closer,77302,-237,77539,0,77539,0
81,proposed,input_power,7,True,96369,96369,96369,current_closer,95967,-402,96368,-1,96368,-1
81,proposed,input_power,8,True,130680,130680,130680,current_closer,129618,-1062,130680,0,130680,0
81,proposed,input_power,9,True,967858,967858,967858,current_closer,971068,3210,967858,0,967858,0
81,proposed,input_power,10,True,1011489,1011489,1011489,current_closer,1011719,230,1011489,0,1011489,0
81,proposed,input_power,11,True,1022633,1022633,1022633,current_closer,1022732,99,1022633,0,1022633,0
81,proposed,input_power,12,True,1029871,1029871,1029871,current_closer,1029940,69,1029871,0,1029871,0
81,proposed,input_power,13,True,1035477,1035477,1035477,current_closer,1035514,37,1035477,0,1035477,0
81,proposed,input_power,14,True,1040141,1040141,1040141,current_closer,1040162,21,1040141,0,1040141,0
81,proposed,input_power,15,True,1044502,1044502,1044502,current_closer,1044512,10,1044502,0,1044502,0
82,proposed,input_power,1,True,28510,28510,28510,current_closer,28492,-18,28510,0,28510,0
82,proposed,input_power,2,True,37581,37581,37581,current_closer,37546,-35,37581,0,37581,0
82,proposed,input_power,3,True,45586,45586,45586,current_closer,45527,-59,45586,0,45586,0
82,proposed,input_power,4,True,53793,53793,53793,current_closer,53713,-80,53793,0,53793,0
82,proposed,input_power,5,True,63886,63886,63886,current_closer,63740,-146,63886,0,63886,0
82,proposed,input_power,6,True,76493,76493,76493,current_closer,76272,-221,76493,0,76493,0
82,proposed,input_power,7,True,94637,94637,94637,current_closer,94247,-390,94637,0,94637,0
82,proposed,input_power,8,True,126282,126282,126282,current_closer,125315,-967,126282,0,126282,0
82,proposed,input_power,9,True,421854,421854,421854,current_closer,342469,-79385,421852,-2,421852,-2
82,proposed,input_power,10,True,1010337,1010337,1010337,current_closer,1010577,240,1010337,0,1010337,0
82,proposed,input_power,11,True,1022103,1022103,1022103,current_closer,1022213,110,1022103,0,1022103,0
82,proposed,input_power,12,True,1029566,1029566,1029566,current_closer,1029632,66,1029566,0,1029566,0
82,proposed,input_power,13,True,1035308,1035308,1035308,current_closer,1035341,33,1035308,0,1035308,0
82,proposed,input_power,14,True,1040047,1040047,1040047,current_closer,1040068,21,1040047,0,1040047,0
82,proposed,input_power,15,True,1044458,1044458,1044458,current_closer,1044468,10,1044458,0,1044458,0
83,proposed,input_power,1,True,28527,28527,28527,current_closer,28509,-18,28527,0,28527,0
83,proposed,input_power,2,True,37612,37612,37612,current_closer,37579,-33,37612,0,37612,0
83,proposed,input_power,3,True,45640,45640,45640,current_closer,45583,-57,45640,0,45640,0
83,proposed,input_power,4,True,53865,53865,53865,current_closer,53788,-77,53865,0,53865,0
83,proposed,input_power,5,True,64014,64014,64014,current_closer,63878,-136,64014,0,64014,0
83,proposed,input_power,6,True,76705,76705,76705,current_closer,76479,-226,76705,0,76705,0
83,proposed,input_power,7,True,94987,94987,94987,current_closer,94615,-372,94987,0,94987,0
83,proposed,input_power,8,True,127157,127157,127157,current_closer,126207,-950,127157,0,127157,0
83,proposed,input_power,9,True,866794,866794,866794,current_closer,947769,80975,866807,13,866807,13
83,proposed,input_power,10,True,1010617,1010617,1010617,current_closer,1010838,221,1010617,0,1010617,0
83,proposed,input_power,11,True,1022228,1022228,1022228,current_closer,1022330,102,1022228,0,1022228,0
83,proposed,input_power,12,True,1029640,1029640,1029640,current_closer,1029704,64,1029640,0,1029640,0
83,proposed,input_power,13,True,1035344,1035344,1035344,current_closer,1035379,35,1035344,0,1035344,0
83,proposed,input_power,14,True,1040070,1040070,1040070,current_closer,1040091,21,1040070,0,1040070,0
83,proposed,input_power,15,True,1044469,1044469,1044469,current_closer,1044478,9,1044469,0,1044469,0
84,proposed,input_power,1,True,28542,28542,28542,current_closer,28524,-18,28542,0,28542,0
84,proposed,input_power,2,True,37638,37638,37638,current_closer,37606,-32,37638,0,37638,0
84,proposed,input_power,3,True,45687,45687,45687,current_closer,45628,-59,45687,0,45687,0
84,proposed,input_power,4,True,53928,53928,53928,current_closer,53849,-79,53928,0,53928,0
84,proposed,input_power,5,True,64125,64125,64125,current_closer,63985,-140,64125,0,64125,0
84,proposed,input_power,6,True,76895,76895,76895,current_closer,76652,-243,76895,0,76895,0
84,proposed,input_power,7,True,95285,95285,95285,current_closer,94910,-375,95285,0,95285,0
84,proposed,input_power,8,True,127925,127925,127925,current_closer,126971,-954,127925,0,127925,0
84,proposed,input_power,9,True,947844,947844,947844,current_closer,957192,9348,947844,0,947844,0
84,proposed,input_power,10,True,1010845,1010845,1010845,current_closer,1011066,221,1010845,0,1010845,0
84,proposed,input_power,11,True,1022338,1022338,1022338,current_closer,1022453,115,1022338,0,1022338,0
84,proposed,input_power,12,True,1029711,1029711,1029711,current_closer,1029774,63,1029711,0,1029711,0
84,proposed,input_power,13,True,1035384,1035384,1035384,current_closer,1035421,37,1035384,0,1035384,0
84,proposed,input_power,14,True,1040094,1040094,1040094,current_closer,1040115,21,1040094,0,1040094,0
84,proposed,input_power,15,True,1044480,1044480,1044480,current_closer,1044490,10,1044480,0,1044480,0
85,proposed,input_power,1,True,28570,28570,28570,current_closer,28550,-20,28570,0,28570,0
85,proposed,input_power,2,True,37688,37688,37688,current_closer,37652,-36,37688,0,37688,0
85,proposed,input_power,3,True,45769,45769,45769,current_closer,45711,-58,45769,0,45769,0
85,proposed,input_power,4,True,54037,54037,54037,current_closer,53958,-79,54037,0,54037,0
85,proposed,input_power,5,True,64310,64310,64310,current_closer,64180,-130,64310,0,64310,0
85,proposed,input_power,6,True,77200,77200,77200,current_closer,76991,-209,77200,0,77200,0
85,proposed,input_power,7,True,95828,95828,95828,current_closer,95452,-376,95828,0,95828,0
85,proposed,input_power,8,True,129305,129305,129305,current_closer,128309,-996,129305,0,129305,0
85,proposed,input_power,9,True,961870,961870,961870,current_closer,966201,4331,961870,0,961870,0
85,proposed,input_power,10,True,1011174,1011174,1011174,current_closer,1011386,212,1011174,0,1011174,0
85,proposed,input_power,11,True,1022490,1022490,1022490,current_closer,1022586,96,1022490,0,1022490,0
85,proposed,input_power,12,True,1029785,1029785,1029785,current_closer,1029843,58,1029785,0,1029785,0
85,proposed,input_power,13,True,1035422,1035422,1035422,current_closer,1035460,38,1035422,0,1035422,0
85,proposed,input_power,14,True,1040113,1040113,1040113,current_closer,1040132,19,1040113,0,1040113,0
85,proposed,input_power,15,True,1044488,1044488,1044488,current_closer,1044497,9,1044488,0,1044488,0
86,proposed,input_power,1,True,28465,28465,28465,current_closer,28446,-19,28465,0,28465,0
86,proposed,input_power,2,True,37495,37495,37495,current_closer,37455,-40,37495,0,37495,0
86,proposed,input_power,3,True,45454,45454,45454,current_closer,45400,-54,45454,0,45454,0
86,proposed,input_power,4,True,53603,53603,53603,current_closer,53520,-83,53603,0,53603,0
86,proposed,input_power,5,True,63564,63564,63564,current_closer,63437,-127,63564,0,63564,0
86,proposed,input_power,6,True,76002,76002,76002,current_closer,75788,-214,76002,0,76002,0
86,proposed,input_power,7,True,93826,93826,93826,current_closer,93482,-344,93826,0,93826,0
86,proposed,input_power,8,True,124401,124401,124401,current_closer,123536,-865,124401,0,124401,0
86,proposed,input_power,9,True,321129,321129,321129,current_closer,292770,-28359,321129,0,321129,0
